id,tweet,subtask_a
8196,"Αμανατιδου : ""Πουλο τωρα"" #Gntmgr",1
7271,"Μωρή Ανέτ,με συγκινησες! #AgriesMelisses",1
5921,Ρε κορίτσια ένα καλτσακι ... Κρίμα τα παπούτσια #gntmgr,0
958,δε εχει φιλησει ποτε ποδιες δε καθεται να γλυψει κανεναν ο μπιλ μονο δημοσιογραφους γλειφει καλε για βγει ΝΤΑΝΟΣΣ σε ποιο ουρανιο και τοξοοο #bill_xeftla #poweroflovegr,0
4416,Τι είπε το σίχαμα ο Κυριάκος πάλι! Εεεε τότε τι πηγές ρε οικογενειάρχη κ παρατήσεις το παιδί σου! Για να σε βλέπουν να παίζεις τάβλι #SurvivorGr,0
979,@USER Ψοφα,1
924,Όσο διοξείδιο και να βάλεις στο τιτάνιο Το μεγαλείο του λευκού Τιτανίου δεν το κερδίζεις με τίποτα #masterchefgr_xeftiles #MasterChefGR,0
470,"Υπάρχει το αντίθετο του “starstruck”; Δηλαδή η στιγμή που συνειδητοποιείς πως είσαι δημοφιλής ; Πήγα να δώσω εξετάσεις για ECDL και παλικάρι στην υποδοχή με ρωτάει «είσαι ο Κωνσταντίνος από το @USER ;» Ναι, λίγο σκάλωσα αλλά νομίζω το διαχειρίστηκα μια χαρά",0
3732,"@USER Εσύ αδικείσαι ρε φίλε και να κάνεις δικό σου απο-κομμα,θα πας καλά!Αν πάντως ήξερες τι συμβολίζει ο μαιανδρος δεν θα πετούσες αυτές τις μπαρούφες,οπότε κάτσε στην νΔούλα περίμενε απ'αυτους που κατέστρεψαν την Ελλάδα να γίνουν εκείνοι που θα την σώσουν.. #ΝΔ_ξεφτιλες",0
6124,@USER βρήκε γκόμενα. τόσο τρομερό πράγμα έκανε. και μάλλον μερικοί/μερικές προσλήφθηκαν ως τσολιάδες στ'αρχίδια του Κιάνου για να κάνουν κουμάντο,1
1390,"τωρα που λάκισε ο #Βενιζελος, λογικά θα κατεβεί ο #βελόπουλος στις εκλογές #ΝΔ_ξεφτιλες #ΚΙΝΑΛ",0
363,Η τερζο ξυπνά έχεις πέσει πολύ χαμηλά #PowerofLoveGR,0
4021,"@USER εισαι σοβαρη; ψηφισαν τον τσιπρα για να αλλαξει την ελλαδα και εχει καταντησει ΔΕΥΤΕΡΟ ΠΑΣΟΚ κανει ακριβως τα ιδια οπως το πασοκ του 1980-2000 που κατεστρεψε την ελλαδα, απορροψηφσε ολους τους αποτυχημενους πασοκους και τον δικαιολογεις; δεν εφερε ΤΠΤ το καινουριο στην Ελλαδα!",0
9609,Κάτια ποιος σε μεγαλωσε ; τι αντιληψεις ειναι αυτες! #gntmgr,0
1259,"Κουράδες που νομίζουν ότι είναι κάτι και βρίζουν μάνες, έχουμε και από αυτά τα σκουπίδια. Πάνε ψόφα ρε κακομοίρη.",0
5162,Κουράστηκε λέει....γεράματα θα είναι #GNTMgr,0
453,για τον πουτσο λαος για τον πουτσο κομματοσκυλα να τα λεμε κι αυτα,1
6912,"""Άννα για 2η φορά σε ποιο ουράνιο και τόξο "" Μαρία #gntmgr",0
6349,κλασικός φασίστας πάντα η θα το ρίχνει στο σεξουαλικό- σεξιστικό αίτιο και πάντα θα έχει δουλειά για τους άλλους... Αυτός να κάνει κάτι ακ8μα δεν έχει κέρδος δεν υπάρχει περίπτωση....,0
2734,"@USER Εντυπωσιαστηκα κ τ σχολιασα τ οτι οι μαυροι δεν τ εδωσαν λιγες καραμελες κ λιγη σοκολατα ακριβως ΕΠΕΙΔΗ ΕΙΝΑΙ ΟΙ ΜΑΥΡΟΙ (αν κ απο οτι διαβαζω εδω, μαλλον δεν εγινε ετσι κ τους εδωσαν τελικα) αν ηταν οι ασπροι θ μ φαινοταν απολυτα φυσιολογικο! Μπορα ειναι αυτος κ τ σακια δεμενα",0
9462,@USER Σε κάποια χρόνια θα μαλώνετε σε φανάρι της Συγγρού και θα σου πει άντε μωρη γιαγια μου θες και αμάξι,1
7441,"Μαρία σαν μοντέλο δεν μου αρέσεις, αλλά φιλενάδα κουβεντα και ατάκα! #gntm #GNTMgr",0
3600,"@USER Κάθε νέα σου χρόνια, να είναι καλύτερη από την προηγούμενη, με πιο πολλή υγεία και πιο πολλή χαρά στην ζωή σου... Να τα εκατοστήσεις και να είσαι πάντα γερή! Χρόνια σου πολλά!",0
1656,"@USER Α, καλα ναι. Το είπα επειδή ο Μπουμπης πιο κάτω στα σχόλια ειπε ""αν ΕΙΣΑΙ μποτ..."", αρχικά νομιζα ότι κάπου σε ανέφεραν. Θα είχε πολύ γέλιο",0
3728,Μην σταματάς να είσαι ο εαυτός σου. Βέβαια αν είσαι μαλακας καλύτερα να μην είσαι ο εαυτός σου,1
7402,Αν στις 2 ώρες που παιζόταν ειμασταν καταμπερδεμενοι με την υπόθεση πιστεύετε ότι στη 1 ώρα τώρα θα καταλάβουμε τίποτα; #erwtasmeta,0
2187,@USER Ιιιιιι και συ να είσαι καλααα,0
8821,Δημητριάδος Ιγνάτιος υπερ της αλλοίωσης τηςΠατριδος!: Όποιος δεν προσφέρει βοήθεια σε πρόσφυγες δεν είναι ούτε Έλληνας ούτε Χριστιανός! Ωραίο το λογοπαίγνιο με τους πρόσφυγες αλλά μάλλόν δεν γνωρίζει τον ορισμό του πρόσφυγα!,0
2621,@USER Αν Οκτώβρη έχουμε το ίδιο αποτέλεσμα το θέμα θα λήξει. Η δημοκρατία και η δικαιοσύνη θα λάμψουν,0
8550,"Η ξεφτιλα σε ολο της το μεγαλειο!γλυφτες της 13 που τον κρατανε απ τ αρχιδια να μη φυγει κ αυτος κ αφανιστουν απο προσωπου γης! Ξεφτιλα ομαδα,ρουφιανος λαος ενας ειναι ο φαπαναθηναικος",1
1571,@USER Ε πες 48 να είσαι μέσα,0
519,Συγγνώμη ξέχασα. Είσαι ξεχωριστός. Όχι δεν είσαι. Είσαι διαφορετικός. Όχι ξεχωριστός. Τουλάχιστον με την έννοια που πιστεύεις.,0
8320,Βρε τρελοπαιδο χαρά γεμάτο είσαι καλά; Τα χάπια σου τα πήρες το κατάλαβα έχεις διάθεση για μαλακίες. Ο Πάιατ κάνει την δουλειά του βρε μαλακισμενο εσύ κάνεις την δουλειά σου σαν Έλληνας που σου αρέσουν και τα Αρχαία ονόματα; Εσείς βάλατε την ταφόπλακα στον τάφο μας.Κριμα Αισχος,1
4304,"@USER Είσαι δυνατός εσύ, θα τα καταφέρεις να ξανασηκωθείς! Να είναι περαστικά και γρήγορα!",0
7654,Αχ αυτή η κρητική προφορά αχ! #TheVoiceGR,0
3134,@USER Επιεικώς ΕΊΣΑΙ ΠΟΛΥ ΓΕΛΟΊΟΣ,0
2858,@USER Τους τσούζει που είναι παιχτουρα και αυτοί παλτά!Πιο ξεφτίλες πεθαίνεις!,1
5273,Η Αννα Μαρια ξεκινησε απο ησυχο κοριτσακι σε θεαρα που εκφραζει ολο το τουιτερ! #gntmgr,0
4875,@USER Τράβα γαμησου ρε σίχαμα που θα πιάσεις στο στόμα σου τον πριντεζη,1
39,@USER θα είσαι το επίκεντρο εεεε! Όχι εντάξει τότε 3-4 ποτηράκι το πολύ. ξηρό χαχαχαχα και φαγητό ταυτόχρονα,0
9081,Η Σουζάνα τώρα #gntmgr,0
7669,Αχ κάνουνε φωτογράφηση για την υπεραλίευση ε; στη Μύκονο θα κουμπώσουν δλδ αντίδια και μπρόκολο όποια πάει; #gntmgr,0
9044,Η Ασημινα την παλευει; Γενικα; #gntmgr,0
2153,@USER Εσύ που είσαι βρε;,0
1054,@USER Στο διάολο θα πάτε όλοι σας σύντομα,1
9859,Οικονομική σειρά του Μπράτη. Ένα παντελόνι απλό μόνο 299€. Με έκπτωση για την Κερά Βίκυ στα 290€. #gntmgr,0
2170,"@USER Η αλήθεια δε κρύβεται , είσαι μανάρι λεμε.",0
7001,@USER τιποτα! Ολο δικο της ηταν! πρεπει να ειδε αστερακια! Ελπιζουμε σε αντιστροφη ρολων στο μελλον! #erwtasmeta,0
6716,@USER Ευκαιρία αυστηρά μια. Κατά τα άλλα μαλακες είναι όλοι σε κάποια στιγμή της σχέσης,1
1321,@USER #ερχεται_πουτσα στα σπερματοζωάρια θα κολλήσουμε κυρ Σταυρακα ;,0
7687,ΜΑΣ ΨΕΚΑΖΟΥΝΕ ΧΑΧΑΧΑ #kalytera,0
7146,"το κονσεπτ σήμερα στο #gntmgr είναι: ""Πουτ δε κοτ νταν σλοουλι""",0
1684,@USER Σε παραδέχομαι γιατί όντας υποψήφιος άλλου κόμματος είσαι δίκαιος.,0
202,"ΣΚΑΤΑ ΣΤΑ ΜΟΥΤΡΑ ΣΟΥ ΜΩΡΗ ΛΙΛΙΑΝ, ΟΛΟ ΔΙΚΑΙΟΛΟΓΙΕΣ ΨΑΧΝΕΙΣ #GynaikaXwrisOnoma",1
6310,"@USER Καλά έβαζε κάτω γυναίκες με τα μισά της χρόνια!.... Θυμάστε πως την κατάντησε ο ""αλήτης"" όταν ήταν στο παιχνίδι; .... Εδώ εμείς στεναχωριόμασταν για πάρτη του, πόσο μάλλον εκείνη!",0
6922,Οπως δε γουσταρουμε οι γυναικες να απλωνει ο καθε ασχετος χερι πανω μας το ιδιο ισχυει και στους αντρες! Ακους Αντα...#shoppingstar,0
5369,@USER Καλο μουνι και του λογου της,1
1429,Τους αληθινούς ανθρώπους τους στέλνει ο Θεός. Τους αληθινούς άντρες η μοίρα»,0
4176,"@USER Παιδγειά, στο μίξερ τα βάλατε τα ""μυαλά"" σας; Ο Τσίπρας σας κονόμησε από τις χουντοδραχμές και πολεμά την ακροδεξιάχαχαχαχαχαχα αλλά εμείς είμαστε ίδιοι με τα χρυσαύγουλα. Με μέτρο τους μπαφους παιδιά. #χουντοτραφης #syriza_xeftiles #ερχεται_ΠΟΥΤΣΑ Ζαίοι",0
4965,@USER Έλα μωρή γαλοπούλα,1
4690,"Το Χωνί μάλλον είσαι εσυ @USER , εγώ να ξέρεις δεν υιοθετώ σεξουαλικα υποννουμενα",0
663,"@USER Μην μπλέκεις με τέτοια πράγματα ρε μπουμπι, μικρός είσαι ακόμα άσε την μανούλα ξέρει καλύτερα",0
7006,Μην ξεχασετε στους τιτλους τελους να γραψετε! κανενα πουλερικο δεν κακοποιηθηκε! τρομαρα σας! #gntmgr,0
5196,Τι λέει ο προδότης; Θέλει κρεμάλα. Στον διάολο εσύ και όλο σου το σόι Ανθελληνα που θα αποφασίσεις τι θα γίνει στην Κύπρο μας. Κοίτα σε τι χάλια μας φέρατε το ίδιο θέλετε και την Κύπρο; Τόσο Τουρκολαγνοι; Που είσασταν βρε ρεμαλια; Αλλά λέγατε. Θα σας πάρουμε με τις πέτρες,1
8255,"Ένας ένας ξεπροβάλουν οι ""μελλοντικοί"" αγανακτισμένοι, πρώην άριστοι και προδομένοι σανοφάγοι.. #ΝΔ_θελατε #ΝΔ_ξεφτιλες #ΝΔ_απατεωνες #κυβερνηση_τσιρκο #κυβερνηση_Μητσοτακη",0
7816,"Α είναι κ τα Γιαννιτσα που από τα λικνα του πολιτισμού είναι το πιο λίκνο,δηλαδή πιο λίκνο δε γίνεται,ρωτάς πχ θέλω ένα πιο λίκνο από τα Γιαννιτσα σου λένε Όχι λυπάμαι δεν υπάρχει",0
9774,"-Και δεν χτυπάει το τηλέφωνο,με πνίγει το παραπονοοοο -Το χεις κλειστό μωρή ηλιθια",1
236,Εν τω μεταξυ μαλακια της της Τουμασατου. Τωρα θα μπλεξει το Μαρινιω. #GynaikaXwrisOnoma,0
6921,"Η επόμενη φωτογράφιση θέλω να είναι με γιδια και μουσική υπόκρουση Έφη Θώδη να λέει ""μπήκαν μωρέ μπήκαν τα γίδια στο μαντρί"" #gntmgr #gntm",0
3834,"@USER 17νοεβρη ,πυρηνες της πουστιας , αναρχο-πουστρονια , εξαρχια , ρωμανοι , μπουφοντινες , ρουβικωνες ΟΛΟΙ.... Φασιστες ! Μονο εσυ εισαι σκατοκουΜΟΥΝΙ Λοβερδο μπαγλαμα...να καλυψεις την ""μητρα"" που σε εφερε στην πολιτικη θελεις , αλλα ΔΕΝ γινεται Η αριστερα γεναει δολοφονους",0
6555,Πόσο φιλότιμους φολοουερς έχω . Με συγκινησατε . Τόσο στα αρχιδια τους ολοι,1
5908,Η Κάτια : #gntmgr,0
5060,"@USER δεν βρίσκομαι καν σε αυτή την λούπα. Η γυναίκα που συγκρίνει το αγόρι της με άλλους βρίσκεται συνέχεια σε αυτή την λούπα. Επειδή έβαλες την Μελάνια ως παράδειγμα κ αυτή συγκρίνει τον Τραμπ με άλλους άνδρες συνέχεια, αλλά δεν τον χωρίζει γιατί δεν ξέρει που θα βρει αλλού καλύτερα.",0
6367,ΕΧΑΣΑ ΑΠΟΧΩΡΗΣΗ ΣΟΥΖΑΝΑΣ;ΤΗΝ ΜΙΑ ΦΟΡΑ ΠΟΥ ΔΕΝ ΕΙΔΑ;FUCK OFF #gntmgr,0
5202,Καλα Αννα-Μαρια κανε ονειρα. Σιγα μη μεινεις με τον Τασο οταν βγεις #GNTMgr,0
353,"Είσαι σοβαρος μωρε;....Είσαι αρχηγός της ΕΛΑΣ και πήγες , μωρέ, σε συγκέντρωση του Τσίπρα ;... Η φωτό ειναι αληθινή;... ΕΙΣΤΕ ΜΕ ΤΑ ΚΑΛΑ ΣΑΣ , ΚΑΙ ΕΣΥ ΚΙ ΑΥΤΟΣ ;",0
3881,"@USER Βρε ηλίθιε υπάλληλε Περιφέρειας Αττικής,άντε πες δε φταίει για τπτ η μαλάκω που υπερασπίζεσαι.Από ευθιξία και μόνο, έπρεπε να παραιτηθεί.ΤΕΛΟΣ.Αυτό το τσοκαρο για το οποίο κόπτεσαι να ξαναβγεί, έλεγε για στραβές στη βάρδιά της.Πόσο μαλάκας είσαι κ δε βλέπεις πέρα από το μισθό σου",1
4292,"@USER Να είσαι γερή, να απολαμβάνεις το ταξίδι και νσ ξεπερνάς τις όποιες δυσκολίες του",0
6224,"Τι νούμερο παπουτσι φοράει η Ιλντα, 48; #gntmgr",0
7604,"Μην τα λέω εγώ. Παρόλα αυτά τι γίνεται όταν δε δέχονται τη βοήθεια μας επειδή δεν είμαστε μουσουλμάνοι; Στα παιδιά κ τις γυναίκες άντε, προσφέρεις παιδεία κ εκπαίδευση, στους άντρες ομως που είναι ανειδίκευτοι χωρίς επαφή με την πραγματικότητα που είναι βίαιοι κ κακοποιοί;",0
3582,@USER Όταν γίνεσαι ρόμπα αλλά είσαι κ ετοιμόλογος,0
6675,"""Όχι φόβος. Ο φόβος είναι το μονοπάτι προς την σκοτεινή πλευρά. Ο φόβος οδηγεί στο θυμό. Ο θυμός οδηγεί στο μίσος. Το μίσος οδηγεί στα δεινά"" Το να φοβόμαστε τους πρόσφυγες τους μετανάστες να επιθυμούμε να τους προκαλούμε φόβο μόνο καταστροφή μπορεί να φέρει.",0
7073,Την προηγούμενη βδομάδα το # ήταν γεμάτο τσόντες τώρα είναι γεμάτο με K-pop βιντεακια.. #gntmgr,0
169,κομμουνίστρια γιατρέσσα ντύθηκε; #shoppingstar,0
2101,@USER Μπορεί να γίνεται και επίτηδες....σε pc είσαι;,0
5328,Η παραγωγή πλήρωσε αδρά για το ξενοδοχείο στη Μύκονο .... #gntmgr,0
4648,Αναλύουμε σα μαλάκες την αποχώρηση Βαρέλα για να μείνει τελικά στον ΠΑΟΚ,1
1648,@USER Ο γιος του ανέμου είσαι δεν προλάβαμε να κάνουμε τιποτα,0
3653,@USER Αντε γαμησου παλιοπουσταρα.Ευχαριστω,1
3261,"Μεγάλα πουλιά, μαμούνες, μπάμιες... πχιότητα στην ελληνική τιβί #giatinparea",0
2571,@USER Εσύ είσαι ΑΝΤΡΑΣ όμως η ΚΟΛΩΝΑ του σπιτιού.. (Θύμισε μου λίγο τι είχε η προηγούμενη φωτό προφίλ ),0
9395,Ποιος είναι πιο πορτοκαλί; #GNTMgr,0
1477,Ουυυ τον αγεωγραφητο ξεφτίλα!,1
1737,Φεύγει και η Ρία. Θα τελειώσει τελικά το έργο; #GynaikaXwrisOnoma,0
5404,Ο άλλος μου έστειλε ότι αν θέλω να βρω γκόμενο να αδυνατίσω και να μην σας πρήζω τα αρχίδια. Και μέχρι τότε ρε φίλε που θα γκρινιάζω εγώ; Άνιωθοι ε άνιωθοι,1
8735,πολύ τα βαριέμαι αυτά. Πότε θα ξεκινήσουν να μαλώνουν; #GNTMgr,0
7174,Αν στα τριάντα προσπαθείς να συναγωνιστεις 18χρονα και χάνεις κιόλας κάτι κάνεις λάθος Ασημίνα και αυτό ισχύει και για τα δύο φύλα σε όλους τους κλάδους #gntmgr,0
9317,"@USER Εγώ κατάλαβα,ότι νομίζει ότι θα τον παντρέψουν με το ζόρι τον ζάβλακα με κάποια αλλοδαπή.Πες του ότι δεν κινδυνεύει ο μαλάκας.Ούτε ρακούν σε απόγνωση δεν θα πήγαινε μαζί του.",1
9784,@USER Δεν έχω χρόνο για τους μαλάκες. Ετοιμάζω το black friday.,1
1575,Αλέξανδρος Πετρίδης ΘΕΟΣ #giatinparea,0
3884,"@USER ειναι! ειχα γελάσει τόσο, το ξαναβαζω και το ξαναβλεπω κατα καιρούς. ε τώρα δεν ξερω αν πρεπει να συνεχίσω να προτείνω, εισαι τζακπότ στο τζοκερ αχαχαχ",0
1290,"@USER Ειναι πολύ προοδευτικό το να είσαι ανίκος να διαχειριστεις μια κρίση στν Περιφερεια σ(Μάτι, Μανδρα) και να κρύβεις νεκρούς επειτα απο την τραγωδι ενω πανω απο τα νεκρούς να κάνεις προεκλογικα σποτακια βεβηλωνοντας τη μνημη τους #siriza_kseftiles #EUelections2019 #ευρωεκλογες2019",0
9515,"Η μία είναι εκτός κονσεπτ, η άλλη 12 φωτογραφίσεις χάλια και τελικά φεύγει η Όλγα. Μάλιστα #gntmgr",0
9032,Αυτά που γίνονται στην Ελλάδα δεν είναι τίποτα άλλο από την επιχείρηση ΑΠΟΔΟΜΗΣΗΣ του Ελληνισμού της Ορθόδοξης Χριστιανικής Θρησκείας μας επειδή είμαστε το κέντρο της Από την μια οι Φράγκοι(1204) από την άλλη οι Τούρκοι(1453) Ποτέ δεν σταμάτησαν αυτά,0
1929,@USER θεός είσαι... κι ας συμφωνώ με τον Μαργαριτη,0
9096,"Αυτό που μπήκε και βγήκε η Σουζάνα τόσο γρήγορα, το έχετε πάθει και σε σχέση #gntmgr",0
2315,"κοροιδευετε τον #βελοπουλος. τοτε ομως που εβγαλε τις επιστολες του Ιησου ηταν κομματικο στελεχος της #ΝΔ_ξεφτιλες! ετσι φατε τη φαπα τωρα, να σκασετε και να μαθετε να ψαχνετε πρωτου αμφισβητησετε.",0
4087,#Hepistrofi Aφιερωμενο σε Βικαρα και κατια (#gynaikaxwrisonoma),0
4543,"@USER μα δεν είπα ότι το 'πούστης' είναι οκ να λέγεται, ειδικά αυτή η λέξη που έχει χρησιμοποιηθεί κατά κόρον ως προσβολή για κάποιον που είναι ομοφυλόφιλος, το 'πούστης' είναι ομοφοβικό και τα 'πουτάνα', 'τσούλα' μισογυνιστικα, το μαλάκας δεν έχει καμία σχέση",1
5639,Θέλει να τον κάψει τον μικρό η δικηγόρος #erwtasmeta,0
5275,Ωχ! Έψαχνα κάτι για το voice κι έπεσα πάνω στη σωσία της Βίκυς Χατζηβασιλείου #TheVoiceGR,0
6256,"Όλη σου η ζωή ενα ποτό στον Βέρτη είναι, εσένα και πολλών άλλων κοριτσιών δυστυχώς. #gntmgr",0
467,Μα όλοι οι μαύροι να είναι ΤΟΣΟ νούμερα... Ούτε παραγγελία να τους είχαν κάνει! #survivorgr,0
6561,"@USER αυτη ειναι μια τυπικη, κανονικη γυναικα της διπλανης πορτας",0
7842,«Σαπριιιττσσς κιτς κιτς τα γίδια» ΤΗΝ ΑΓΑΠΩ #gntmgr,0
8577,Πω το επεισόδιο είναι όλο σάλια απόψε.... Εμετος.. #gntmgr,0
3381,#MasterChefGR_Xeftiles Μ'αυτό το καραγκιοζιλίκι την στείλατε τελικο.... ΕΝΟΧΟΙ κ.κ. κριτές! @USER,0
6804,"Σε οσους αντρες λεω οτι κανω αυτη τη δουλεια (ντυνω γδυνω κοριτσια)ολοι μου εχουν πει ""Παρε με κι εμενα βοηθο σου"".#gntmgr",0
1626,@USER Ακόμα εδώ είσαι; Δεν ξεχνώ..,0
5497,Σε ποιο ουράνιο και τόξο λεγεται μπόζα ; #gntmgr,0
8996,"@USER Α δεν ξέρω τι λες εσύ, ο Νότης στο μαγαζί πάντως έλεγε ότι ο άντρας γεννά, η γυναίκα τίκτει.",0
9124,@USER Η χώρα καίγεται με διάφορα θέματα και η σπάτουλα κρατεί δυνατά... μακράν η πιο καλοντυμένη όλοι περίμεναν του Κούλη την γυναίκα να τους ξεβλαχέψει,0
6348,Δε σας χάλασε πουτανες #XANOLY,1
2126,"Μου λεει ο γατος εισαι καλυτερα; οχι του λεω,καλα σε 10 λεπτα θα ρθω να με χτενισεις απανταει",0
7252,#gntmgr Στα μουτρα σας κοριτσια,0
7953,Ο Μάι Γκοντ! Δε ρουμ ιζ μαλακια! #GNTMgr,1
4490,"@USER Ποια Lina Greek και αηδίες ρε, είσαι η Καταλίνα Γκρικόροβα της Κα Γκε Μπε και σε ψάχνουμε, αλλιώς σκευωρία-μήνυση-παραγραφή, διάλεξε",0
6616,Εμετική ασημίνα #gntmgr,1
6903,Ο Σκουλος εχει φτασει σε σημειο ακομα και οταν κραζει την Σουζανα να με νευριαζει! #GNTMgr,0
2402,Μαδησανε τα κροσιά! #shoppingstar,0
993,Οκάι σε αγαπάμεεεεεε! Είσαι σε λάθος ομάδα γμτ #survivorgr,0
2658,Είπα δεν θα βρίσω αλλά μωρή δαλακα ΣΚΑΣΕΕΕΕΕ είσαι και αθλήτρια γαμω το αθλητικό σου ιδεώδες πατσολα.... #survivorGR,1
4073,"@USER Μιλάς εσυ ο Μίκυ Μαους για γελοιότητες ; Ούτε καν το θάρρος να μιλας χώρις να κρύβεσαι δεν έχεις ... ένα άβουλο ηλιθιο παπαγαλάκι που πληρώνεσε να καλύπτεις τον κάθε αλήτη και αχρειο , μέλος του βρωμικου συστήματος είσαι ηλίθιε",0
7872,Γιατι δεν βλεπω τα τουιτ μου στο χαστανγκ #kalytera ;Ποια αορατη δυναμη τα εξαφανιζει;,0
2318,Κακό βάψιμο και βαρύ χωρίς λόγο #shoppingstar,0
2448,@USER άντε γαμήσου ξερατό.,1
3343,Έξι εκατομμύρια χρόνια μετά μπορεί να το δούμε και στο Greece .... #paobc #paofc #mexritelous #Συριζα_Ξεφτιλες #ΝΔ_ξεφτιλες #Πασοκ_Ξεφτιλες #MasterChefGR #Survivor,0
6735,"Καλέ, τι μαλλί είναι αυτό;! #TheVoiceGR",0
5452,"""Μπράβο"" της λένε οι Τούρκοι, για το ρεπορτάζ με το οποίο τους εκθειάζει, καταγγέλλοντας την Ελλάδα...",0
2418,"@USER Είσαι τελικά από αυτό που λες mate ,bro και καλό παιδί και ας μην αφήνεις και καμιά γκόμενα για εμάς",0
2590,"@USER αν το κάνει έτσι κάθε φορά που βάφεται, σε 5 χρόνια θα έχει περισσότερες ρυτίδες και απο την τσαλακωμένη καπαρντίνα που έδειξε πρίν! #shoppingstar",0
932,Η Λουκά των Ζαίων. Ατέλειωτα ρε πούστη μου είναι τα ληγμένα στο Σύριζα; #ερχεται_ΠΟΥΤΣΑ #ερχεται_ΚΑΡΑΠΟΥΤΣΑ,0
6221,Ο μπρατης είπε να μην κάτσουν καθόλου φορώντας τα ρούχα και η Κάτια έκατσε κανονικότητα! Από σεβασμό πάντα #GNTMgr,0
3012,#skaipolxeftiles Βασίλη φύγε αγόρι μου άμα δεν μπορείς δεν είσαι εκεί με το ζόρι. ...,0
2914,#survivorgr #survivor2019 χανεις κερδισεις εισαι απολαυση !,0
9773,Οχι κούκλα μου απο μένα ειναι οχι! Μου θες και Shakira #XFactorGR,0
6590,"Έγκυες γυναίκες πρέπει να τρώνε στη μάπα τον καπνό του κάθε ηλίθιου, άνθρωποι με αναπνευστικά προβλήματα το ίδιο, άτομα με πρόβλημα στα μάτια επίσης, παιδιά τρώνε μέσα σε σύννεφα καπνού αλλά είναι φασισμός η απαγόρευση του καπνίσματος. Γενικά πάτε με τα σωστά σας;",0
3242,Γιατί οι γυναίκες είναι πιο χαρούμενες όταν είναι single; -,0
8471,Άκουσα τον ΓΑΠ που έδινε τα εύσημα στους Κινέζους που επένδυσαν στη χώρα μας. Ξέχασε μάλλον ο μαλάκας τότε που πήγαινε κ διαδήλωνε κατά της πώλησης του λιμανιού στην Cosco κ έβγαινε με δάκρυα στα μάτια,1
4948,Τσικι τσικι τελειώνετε ομως να βγαλουμε νικητή Γρόση γιατι κουράσατε παααααρα πολυ! #XFactorGR,0
3296,"αλίμονο στην Ελλάδα αν ξαναβγούν, τώρα, που διαπίστωσαν πως ό,τι και να κάνουν δε θα τιμωρηθούν ούτε από την δικαιοσύνη, ούτε από τον λαό....#Ευρωεκλογες2019",0
4269,@USER Ο ηλίθιος ο Μητσος λέει ηλιθιότητες και τις ακούς εσυ.Ακομη δε διαβάζεις και μένα και διαπιστώνεις ποσό ηλίθιος είσαι για τις ηλιθιότητες που λέει ο Κουλης σου,1
7944,"@USER ρε θυμασαι καπου πιναμε καφε κ ηταν ενα δυο μικρα π καναν σκεητ μπροστα ταχανε κανει μουνι ολα,φασαρια κακο κ το συζηταγαμε μιση ωρα κ δεν ειχαμε πει τιποτα, οπως κ κανεις.Τελικα ειπε ενας ηλικιωμενος κατι στα παιδακια κ τελειωσε.Ελλαδα θ ειχαν απ το 1ο σεκ πιαστει ολοι μ ολους",1
1711,@USER Ισχύει. Ποτέ να μη τσακώνεσαι με γυναίκες. Μόνο στο ίντερνετ και πάλι θέλει προσοχή.,0
2323,"@USER Βρε μαζί δεν ήσασταν κυβέρνηση; Συγνώμη για τη γλώσσα αλλά επιτέλους, για πόσο μαλακές μας περνάτε; Αλλά δε λέγατε και αλλά δεν κάνατε τελικά; Στο όνομα της καρέκλ... ε συγγνώμη της πατρίδος εννοούσα",1
5069,"Ασχετο αλλα εχει ενδιαφερον...#kalytera ,#ΑΣΟΕΕ,#Διαβατα",0
1288,@USER Νίκη είσαι καλύτερη!,0
4587,@USER Να είσαι καλά Πέγκυ μου! Σε ευχαριστώ πολύ! Κ εσύ υγεία κ ότι άλλο επιθυμείς!,0
4555,"#survivorGR Οκάι τι καλό παιδί είσαι εσύ. Τι απίστευτο πλάσμα. Δεν υπάρχουν άνθρωποι σαν εσένα. Και, δυστυχώς, πάλι θα σε βγάλουν υποψήφιο.",0
7827,ΒΑΝΙΑ ΕΣΥ ΕΙΣΑΙ GIGI #kalomesimeraki,0
9372,κ. Μπράτη τι φταίει η Μαρτίνα που η φάτσα της είναι λες και έχει φάει ένα τηγάνι στο πρόσωπο #gntmgr,0
9400,@USER Και ο Δήμαρχος Κω ακροδεξιός φασίστας Δημήτρη;,1
6366,Ασημίνα πότε φεύγεις μωρή #GNTMgr,1
7563,Ωραια κοπελα! Ωραιοι φακοι επαφης! #TheVoiceGR,0
