id,tweet,subtask_a
6477,Στανταρακι τρελο η καγια κατεβασε μια χουφτα ηρεμιστικά για να βγαλει το σημερινό πλατο με την πλεμπααα που εβλεπε #gntm #GNTMgr,1
7371,Πάλι έτυχε ρε μοντέλαρα;Χαχαχαχαχαχαχαχα Δεν αξίζει να τα τραβάς όλα αυτά πσυχουλα μου σήκω κ ξεκουμπισου #gntmgr,1
2631,"@USER είσαι εντελώς παρατράγουδο της δημοσιογραφίας και φυσικά θύμα της ΕΡΤ, μόνο που είσαι σε κώμα",0
5377,Να φύγει η Άννα Αμανατίδου #GNTMgr,0
7624,Τώρα εγώ πρέπει να βγω για ένα μάθημα που μας έβαλαν πριν μισή ώρα έτσι στο άσχετο και που είμαι σίγουρη ότι θα πάμε να περιμένουμε σα μαλάκες και ο καθηγητής να μην εμφανιστεί ποτέ αλλά άμα δεν πάω και γίνει μάθημα την γάμησα κιόλας.,0
8231,Να πούμε και σε αυτό το # ότι το Kidnap με τη Χάλι Μπέρι είναι πολύ ωραία ταινία και αξίζει να τη δείτε την Παρασκευή! #GNTMgr,0
9440,"Άννα μου όταν δεν είσαι από χωριό αυτά γίνονται, πέσε τώρα στο βούρκο μωρή #GNTMgr",1
633,ΕΞΑΡΓΥΡΩΣΗ ΓΡΑΜΜΑΤΕΙΩΝ ΝΟ. 1029419513890985709827309687️️️️#συριζα_ξεφτιλες,0
1128,Χρήστο καλή επιτυχία! #MasterChefGR_Xeftiles,0
9788,Πολύ ωραία την έχουν βαμμένη την Ελενα! #thevoicegr,0
9101,Γενικά αν κάποιος έχει φάει κέρατο και παρακαλάει τη γυναίκα του να γυρίσει για να μην γίνει ρεζίλι δεν είναι για πολλα πολλά,0
6031,Αλεξανδρα Παλαιολόγου σε συσκευασία δώρου με το ροζ φιόγκο...#erwtasmeta,0
6690,@USER Εχεις δηλαδή μισή ντουλάπα και πάλι παραπονιέσαι ; Τι είσαστε εσεις οι άντρες ρε !,0
5624,Τρέξε τώρα να εξαφανίσεις τις φωτό και άλλα ίχνη από τη λαβ νεστ #erwtasmeta,0
5231,αθρο 79 της ΕΕ για να μην μας περνανε μαλακες απο το σαιτ ελληνικα νεα,1
10014,"@USER Προς τα κει παμε με τοσο φασισταριο που ξεφυτρωσε τελευταια.. αυτοι ειναι ακρως επικινδυνοι κ για εμας,οχι μονο για προσφυγες και μεταναστες..",0
2434,Θα πάω με τη μαμα να κάνω τατουάζ . Θα το διαλέξει αυτή για μένα #shoppingstar,0
787,Επιμένω εγώ τώρα ΠΩΣ ΕΙΣΑΙ ΜΩΡΗΗΗΗ #survivorgr,0
942,Είδα την ανάρτηση του SDNA για τον Παπαμακάριο... Ντρέπομαι πραγματικά για κάποιους άντρες ... Ρε μαλάκες μην ξεσπάτε πάνω στις γυναίκες τα δικά σας θέματα .,1
9826,Λογικό στο Αργεντίνικο η Άννα να είναι δασκάλα ταγκό και να κάνει μιλονγκα εδώ έπρεπε να διδασκει παραδοσιακούς χορούς και να κάνουν τη βραδιά της Καραγκούνας #erwtasmeta,0
6514,#gntmgr Μαρτινα ή αλλιως ο Τακης τσουκαλας σε γυναικα.,0
8171,@USER Αμα ειναι νοικοκυρα η γυναικα...,0
8071,Πως την λένε; Κάτια... #GNTMgr,0
4408,"@USER Οπως έχω καταλάβει στο τουιτερ ή θα είσαι συριζοτρόλ ή χρυσαυγουλο. Οι φασίστες σε λένε συριοτρόλ και νομίζουν οτι σε τάπωσαν και οτι θα πρέπει να πεθάνεις απο την ντροπή σου, ενώ το να είναι ναζί, δεν πειράζει. Είναι άποψη. Κούνια που τους κούναγε όλους αλλά τελος πάντον",1
8503,"η κολαση εγινε στο 5 λεπτο που τους εδωσαν αλλα φυσικα κοπηκε. απο το συνεργειο που τραβα τα γυρισματα, που ο ενας ειναι πολυ φιλος. ειπε οτι η Κειση ορμηξε και μουρνταρε την Κατια. απο το τσουλουφι την τραβαγε. ΥΓ. την αλλη βδομ ειπε φευγουν για τα γυρισματα στην Ιταλια. #gntmgr",0
8147,Μα πως να ποζάρεις με το πουλί; #gntmgr,0
4842,"Μαρινα, ενω εχεις δικιο, μην το χρησιμοποιεις για να δικαιολογησεις μια κακη φωτογραφια σου #GNTMgr",0
8547,Μαρια πλακωσε ατο ξυλο την Σουζανα!#GNTMgr,0
6309,Η Κάτια είδατε πόσο πολύ στεναχωρεθηκε;Νοτ... #gntmgr,0
10084,“Θα μπορούμε να εξαφανίσουμε κοπέλες που δε θελουμε στο σπίτι” λέει η Αννα Μαρία και ψάχνουμε ποιο προφίλ είναι εδώ μέσα... #gntmgr,0
10072,"Μπλόκα σε λεωφορεία με πρόσφυγες από τύπους ντυμένους με περικεφαλαίες, εκστρατεία της εκκλησίας κατά της καύσης των νεκρών. Σε λίγο θα καίνε και καφετζούδες στις πλατείες",0
1330,"#survivorGR Ρία, καλή, χρυσή, αγωνιστική, μπλα μπλα είσαι, αλλά, πραγματικά, ΟΧΙ ΑΛΛΟ ΓΛΥΨΙΜΟ, ΟΧΙ ΑΛΛΟ ΓΛΥΨΙΜΟ",0
6710,Ο Σκουλος Γτ κάνει σαν να τον έφαγε από κωλο ; #gntmgr,1
3674,@USER Alice και συ καβλα εισαι ετσι ; γιαυτο τα ξερεις αυτα ε; για στειλε καμια φωτο να δούμε,1
5335,"Συγνωμη κε Μπρατη μου αλλα δεν σε κοβω για ""χαρα της ζωης"" πιο πολυ για πεσιμιστη σε εχω... #gntmgr",0
9665,*Άνισα τρίγωνα και τρισδιάστατα μοτίβα* πρέπει να το πω στα κορίτσια...ΠΑΝΑΓΙΑ ΜΟΥ ΦΟΝΙΚΟ #gntmgr,0
5203,"Σύμφωνα με την ως τώρα πείρα μου, αν δεις γυναίκα να ανεβάζει σέλφι και από κάτω να γράφει «φτάσε όπου δεν μπορείς», απλά εννοεί πολλές πούτσες",1
7185,@USER Τελικά αυτόν τον άνθρωπο τον αγαπώ. Είναι πολύ πιό άντρας από πολλούς άντρες,0
574,Ακόμα χειρότερα. Είσαι πανέξυπνος Γιώργο.,0
9569,Φάνηκε πόσο καριολα είσαι από εχθές #shoppingstar,1
7556,Δείτε #gntmgr εσείς...,0
235,"@USER Δεν ειναι μίσος ουτε κακία που χαιρόμαστε με τη νίκη του Μάνου. Η εν λόγω παίκτρια μας τα έκανε τσουρέκια με την έπαρση, αναγωγή και ειρωνεία εδώ και 5 μήνες! Επίσης προωθήθηκε όσο δε πάει εις βάρος άλλων καλύτερων παικτών, εσου συμπεριλαμβανομένου. #MasterChefGR_Xeftiles",0
3670,@USER Θυμάμαι πως βοήθησαν όλοι οι ξένοι στην Μίκρα Ασία όταν σφάζανε τους δικούς μας βλέπανε τις φλόγες από τα καράβια στα 5 μίλια μην ξεχνιόμαστε,0
4515,@USER Εισαι δικηγορος ρε φιλε και μας δουλευεις τοτε οτι σιγα τα παθη; Ειδικα φετος με το μπαχαλο που εγινε; Σορυ ''φίλε'' αλλά δεν με πειθεις οτι είσαι ''συνάδελφος''. Τουναντίον.,0
7315,"@USER Μέχρι 30.3.2018, 22000 μετεγκαταστάσεις, από 40000 δέκτες αιτήσεις ασύλου (έναντι 156000 αιτήσεων). Τα στατιστικά είναι ξεκάθαρα πως αναφέρονται σε πρόσφυγες και όχι σε λαθρομετανάστες. Το να τους βάλουμε σε κλειστά αποτρεπτικά κέντρα κράτησης είναι εφικτό.",0
9643,"Ρε μαλακισμένο, εγώ σου κάνω μπούλινγκ;",1
3225,@USER Να την ονομάσεις 'συριζόκολλα' αφού είσαι κολλημένος στην τσιπροπαρέα ως χρήσιμος αυτοκόλλητος και να αξιώσεις υπουργικό θώκο όταν το 2219 αναλάβουν και πάλι την εξουσία.,0
10272,"Όλοι μας όμως ξέρουμε και δε το κρύβουν άλλωστε(δε μπορούν να το κρύψουν άλλο θα έλεγα εγώ), ότι πρόσφυγες Σύριοι δεν είναι πλέον ούτε το 5% αυτών που είναι στη χώρα μας. Ποιος λοιπόν προσπαθεί να κοροϊδέψει ποιόν είναι φανερό. Η…",0
9235,Δέσποινα πιστεύω ότι μια ενίσχυση στο σουτιέν θα αναδείκνυε το υπέροχο και στητο σου στήθος στο έπακρο . . . . #XFactorGR,1
2462,"Υποψηφια δημ.Συμβουλος Κορυδαλλου.Μεσα-στο ""Καταστημα""... #shoppingstar",0
8440,Ανατριχιασα με το Χρηστο αλλα πιο πολυ πονεσαι η ψυχη μου για το μωρακι που εχασε τη μανα του πριν καν τη γνωρισει.. #erwtasmeta,0
842,Οπου εχει πηδημα ο Πετριδης παει #giatinparea,1
4282,Αφροντ-ηττα κατα τα αλλα μειωνες την Ρια λεγοντας πως εσυ εισαι η δυνατη πρεπει να μεινεις....... τρομαρα σου #SurvivorGR,0
9397,@USER Θα στο θυμίσω! Έχω ειδικό ενδιαφέρον σε γυναίκες μισογύνισσες! Το χειρότερο είδος!,0
6307,Δεν ξέρω πώς θα επιλέξουν μία από τις δύο... #XFactorGR,0
8890,εσυ σουζάνα να παρεις τα ποδοσφαιρικα.... σουτ κι εφυγες ! #GNTMgr,1
4144,"Αναμένουμε την προκήρυξη εκλογών #ΝΔ_ξεφτιλες ,νέες παραλαβές σε φρέσκο σανό σερβιριστειται ελεύθερα #skai_xeftiles #skai #Ant1news και πλειάδα αντικειμενικών υπαλλήλων μας ( )",0
3930,Να είσαι ζαιος και κάθε βδομάδα να γυρνάς πίσω στο τλ σου για να βρεις τουι που έγραφες για τους νεοεισερχόμενους στην παράταξη ‍️ #οτι_σε_αρη_το_παιρνουμε,0
2816,Η καινούρια κρίμα πολλά ψυχολογικά.#poweroflovegr,0
8876,Η Νορα σημερα παλι αδεια εγκυμοσυνης; ΔΕΝ ΜΠΟΡΕΙ ΝΑ ΛΥΣΕΙ ΑΛΛΟΣ ΤΟ ΜΥΣΤΗΡΙΟ ΑΣ ΤΟ ΑΠΟΔΕΧΤΟΥΜΕ ΝΑ ΠΑΜΕ ΠΑΡΑΚΑΤΩ. #erwtasmeta,0
748,"Κ αντε χτες με τη Ζενια κ το Βασίλη το κατάπια. Αλλά σήμερα, την Άννα και το Μανωλιο; μα την Άννα και το Μανωλιο; από πού και ως πού; Λες και δεν είναι εκεί η Κατερινα με το Μπιλ. Άσχετοι αρχηγοί #poweroflovegr #skaipolxeftiles",0
2342,@USER Την λέξη καύλα την χρησιμοποιείται ειδικά εσείς οι άντρες πάρα πολύ συχνά.. όμως στο συγκεκριμένο βίντεο συνοδεύεται με απίστευτη ειρωνεία.. αυτή είναι η διαφορά παιδιά κατ'εμε..,0
9924,Η ατάκα για τη ζακέτα από τότε κρατάει #kokkinopotami,0
6069,αχχ μωρή σιχαμένη κατακουζίνα πάλι επίκαιρη είσαι #GNTMgr,0
2648,"@USER φανταζομαι ποσο παλουκι θα ειναι να εισαι εφορευτικη επιτροπη ,",0
7394,"@USER Ο κακομοίρης που τ ρημάξανε τ σπίτι, π τ το ισοπέδωσαν όπως είχαν ισοπεδώσει οι τσέτες του προπάππου μου, είναι Τούρκοι; Οι Σύριοι και οι Κουρδοι, τα σπίτια των οποίων τώρα ισοπεδώνουν και οι Τούρκοι, είναι με τους Τούρκους; Αν κ,κ να ήταν, ο άνθρωπος είναι πάντα με τν αδύνατο.",0
3236,@USER Βάλατε την Κουντουρά σύντροφε τουλάχιστον . Διότι αν δεν στηρίξεις την κόρη αυτού που έγραφε τραγούδια για τη χούντα ε ποιον θα στηρίξεις #ειναι_διαφορετικο_να_εισαι_συριζα,0
5218,Αντρες...πεταμενα λεφτα!,1
9316,Και μεις μαρια μου να δεις πόσο το ευχαριστηθηκαμε #gntmgr,0
8813,Έχουμε και γεμίσει μαλάκες πολιτικούς και ρουφιάνους δημοσιογράφους,1
5854,Εμετός με αυτη την επίδειξη γλωσσομάθειας της Καγια πια!#gntmgr,1
2431,"@USER Εύχομαι ο ΚΜ, να κάνει τις μεταρρυθμίσεις που χρειάζεται η χώρα, αλήθεια το εύχομαι, γιατί δεν θέλω να είμαι μια ζωή μετανάστης. Όμως εάν έχει τον Βαρουφάκη και τον Βελόπουλο απέναντι, δεν το βλέπω!",0
7486,"Όποιος αγαπάει πολύ την πραγματικότητα, όπως κι εγώ, στο τέλος τη μισεί, επαναστατεί και τη στέλνει στο διάολο.",0
4966,ΑΣΗΜΊΝΑ ΒΟΥΛΩΣΕ ΤΟ ΚΑΚΑΣΧΗΜΗ #gntmgr,1
5895,@USER Γυναίκα να ναι βασικά,0
4354,ΑΓΑΠΩ ΤΗΝ ΠΑΡΙΣ #shoppingstar,0
913,ποιος θεούλης οπαδός του Σύριζα του φώναξε ''είσαι αμφίβιος''; χαχαχαχαχαχαχαχχχΧΑΧΑΧΑΧΑ,0
4811,Εμένα Νίκο μου η μαμά μου έλεγε να μην κάνω παρέα με την ξαδέλφη μου γιατί είχε σφηνωμένο ....... στον εγκέφαλο...... Άρα καλά τα λες! #kalomesimeraki,0
5025,"Εγω στη θεση της κωσταντινα οταν θα εδινα στις φρουφρου θα ελεγα βς αιτιολογια ""ετσι επειδη μπορω και γουσταρω"" #GNTMgr",0
2685,"@USER Κι εγώ από τον Σταύρο Θεοδωράκη θα θυμάμαι την γελοία υπεκφυγή για το ότι παρά τις προφυλάξεις του πατέρα του, ο μαλάκας τελικά την έσπασε την καπότα.",1
2520,"@USER Οι καλυτερες ευχες....να εισαι παντα καλα,ευχομαι μοναδικες στιγμες με υπεροχες αναμνησεις....και εορταζων και εγω οποτε....να ειμαστε καλα να μας χαιρομαστε!",0
6350,@USER Πως θα υπάρχει πολιτισμός χωρίς Έλληνες; Χωρίς λύσεις στο δημογραφικό; Χωρίς σωστή διαπαιδαγώγηση των εφήβων και νέων για τις εκτρώσεις; Με αντικατάσταση του γηγενούς πληθυσμού από άντρες μουσουλμάνους από την Αφρική θα γίνει ; Δεν σας προτιμήσαμε για να εφαρμόσετε κάτι τέτοιο.,0
3323,@USER Ποια αρχιδια μωρη ξεκωλιαρα; Ακόμα Ζαλισμενος από την πουτσα της Κυριακής είσαι;,1
9027,Κι εμείς αποχαιρετούμε το Bauhaus και #GNTMgr και υποδεχόμαστε τον Θεσσαλικό Αφηρημένο Εξπρεσιονισμό. #AgriesMelisses,0
1852,"Σιγά μην δεν έρχονταν ρε Νίκο, και ποιος δεν έχει έρθει #giatinparea",0
4975,Ιταλός είναι ο Αλεξις; #gntmgr,0
2168,εγω γιατί ολες αυτές τις εχω ξαναδει στο #shoppingstar ; Τις μαζεψανε απο τα προηγούμενα;,0
595,Αυξημένος κίνδυνος οστεοπόρωσης σε άνδρες και γυναίκες 35-50 ετών,0
6392,Τα φιδια γιατί δεν τα κυνηγούσαν για τη φωτογράφιση; #GNTMgr,0
72,@USER Γι αυτό σ αγαπάω αν και είσαι δεξιός ️,0
1845,"@USER Ναι, με δυο μάστερ από το Harvard και το Stanford θα δυσκολευτεί. Εσυ πάντως να δω που θα βρεις δουλειά όταν πάψεις να είσαι μετακλητός.",0
9215,Πείτε μου ότι δε θα μας δείξουν και τι βρακί θα βάλουν -τοποθέτηση προϊόντος μινέρβα- #gntmgr,0
3997,"@USER Καλά, στο επόμενο θα βάλω μακροσκελές! Θα γράψω: ""Είσαι ΓΤΠ"" Εγκρίνεις;",0
1819,Τσιπουραδικο; Μεγαλη χλιδη για σενα Σπυριδουλα ..απο αυριο ταμιας στα lidl ..αν εισαι τυχερη..#MasterChefGR,0
184,@USER μπαμ κάνει πως δεν είσαι φυσιολογικός,0
1211,#shoppingstar Βίκυ σε μάθαμε τώρα,0
5284,"@USER Δεν είναι και το πιο εύκολο πράγμα να δεχτεί μια πόλις της ηπειρωτικής Ελλάδος μετανάστες και πρόσφυγες από τη Μυτιλήνη και τη Σάμο, αλλά δυστυχώς καλλίτερη προς το παρόν λύσις δεν υπάρχει. Σήμερα έβλεπα κατοίκους των Γιαννιτσών και αλλού να αντιδρούν, ακόμη και με βίαιο τρόπο,",0
1064,@USER Eυχαριστω πολύ και εσύ να είσαι πάντα καλά ️,0
3937,Κλαίω με το σποτάκι. Εξαιρετικό #giatinparea,0
7110,Πόσο χαίρομαι που έχει και σήμερα #erwtasmeta,0
9739,Η Κέισι σήμερα δύναμη #gntmgr2 #gntmgr #gntm2 #gntm,0
3555,@USER Ίσως οι γυναίκες που συναναστρέφεσαι εσύ !,0
5924,...μια μασκαράτα σε φρενιασμένο παιχνίδι τρεις λαλούν και κλάνουν κι ένα αρχίδι... #thevoicegr #thefinal4gr,1
4720,"Μίσος προς το μεσοαστικό υπαλληλικό προσωπικό του Κολλεγίου.Ατάκα κλασσική:""μωρή είσαι η δουλάρα εδώ μέσα"" Εκφοβισμό σε λίγο φτωχότερους συμμαθητές.π.χ.Επιχειρηματίας πλούσιος αλλά όχι παράγων ο μπαμπάς..Εβγαζαν όπλο στον οδηγό του σχολικού!π.χ.ξάδελφος πρώτος Κώστα Μπακογιάννη.",0
2704,"Η ξανθιά διακοσμήτρια πρέπει να είναι χαμένη αδελφή της Μαρίνας Πατούλη, στη γέννα θα τις χωρίσανε #shoppingstar",0
536,Έκλεισα τα μάτια μου και σε σκέφτηκα. . . Ήθελα να ήξερα πόσο καμμενος πρέπει να είσαι για να κάνεις λαικ σε κάτι τέτοιο...,0
1469,Το crossfit βοηθά στο σώμα.... όμως κάνε κάτι και για το μυαλό..... μικρό κοριτσάκι #shoppingstar,0
802,Μπήκα και indymedia μετά από 2 μήνες και διάβασα πρόταση για coffee shop στα Εξάρχεια. Τι καταλάβατε μωρέ μαλάκες;,1
4338,Αγαπητη λορενα που λεει κ το γωγουλινι δεν εισαι 57 χρονων sorry darling #shoppingstar,0
649,Δεν μας εφτανε το πολιτικο σκηνικο εχουμε κ τα ηλίθια με τα θέατρο που παίζουν είναι κ ατάλαντoi! #poweroflovegr,0
5257,@USER Ωραια. Ν αρθουμε να χεσουμε. Αντρες γυναικες.,1
7444,Μαρτίνα άι στο διάολο #GNTMgr,1
10044,Η Κάτια φέτος τα Χριστούγεννα! #GNTMgr,0
4942,Η κοπελίτσα πίσω από τον Τσαουσο που χαιρεταει...πολυ φίλη μου #XFactorGR,0
4475,Κοιταξτε ρε που βγηκε θυμα η Μαρθα. Η ΜΑΡΘΑ #gynaikaxwrisonoma,0
7578,"@USER Σόρυ αλλα θα σε πώ κ γώ μαλακισμένο γιατί τους λές πως είναι μαλακισμένα. Τα κορίτσια αυτά ήταν υπέροχα. Πολύ καλύτερα από τους τράγους,τα λαμόγια, τους ηλιθίους κ κάθε είδους άλλο μεσαιωνικό μαλάκα που καθόταν σούζα στην αποθέωση του κίτς με θύματα ανήλικους.",1
4403,"@USER Ώπα! Δώσε λινκ, μην είσαι μοναχοφάης!",0
6879,Το ψεύτικο χέρι όμως κανείς δεν το είδε... Χαχχααχ... Παραγωγή του κωλου προσλαμβάνει τον Ζαφείρη από το καμποχωρι να κάνει τον άγνωστης καταγωγής παγκόσμιου φήμης μαγο; και το σόου του που θα γίνει στο κανάλι του Καρατζαφέρη; #GNTMgr,1
9574,Η ποιότητα των ρούχων του Μπρατη μου θυμίζει φοδρα #GNTMgr,0
9360,Και να πεις ότι δεν το είπα; #GNTMgr,0
7064,Σκέτη γλύκα η μαμά Μπράτη. #gntmgr,0
3952,@USER Όλα εινε δικαιοσύνη στη ζωή.,0
2073,"@USER Αν θεωρήσουμε ότι οι θέσεις 1 και 3 είναι κλεισμενες από καλαθη Παπι, μένει ο Τομας οπότε κλείνει το 4. Η διοίκηση διαδίδει ότι θα στήριξη Παππα. Απλοϊκά καταλαβαίνω ότι εκτός από το 5, όλοι οι άλλοι ξένοι θα είναι ρολιστες",0
3006,"@USER Κώστα χρόνια πολλα για προχθές αλλά είσαι λίγο κουτός. Δεν πειράζει βέβαια, μας διασκεδάζεις.",0
1868,#shoppingstar πήγαινε πάρε τη λάδι φούστα με ένα φανελάκι και θα είσαι μια χαρά,0
8806,@USER Αει στο διάολο πούστη,1
3005,@USER Έχω την εντύπωση όμως στην Κύπρο τα πλείστα κόμματα το αντιμετώπισαν καθαρά ως συμβολική πράξη. Δηλαδή επιλέγω μια γυναίκα υποψήφια απλώς για να πω ότι δίνω βήμα στις γυναίκες. Όμως λόγω των περιορισμένων θέσεων μπαίνει και το κριτήριο της εκλεξιμότητας.,0
5558,Γοργόνα είναι μόνο μια η ΛΕΚΑΚΗ #minpsarwneis #gntmgr,0
2656,Όλες οι γυναίκες έχουν ένα φετίχ με τις στολές απλά η συγκεκριμένη είναι λίγο υπέρ του δεόντως φονική,0
2100,Απορία: Ποιός ασχολείται με δαύτες που ξεβρακώνονται; #giatinparea,0
3123,Τα βλέπετε ούγκανα; Αυτός θα σας γδάρει. Ακονίζει τα μαχαίρια του. Ψηφίστε #ΝΔ_ξεφτιλες Στις 7 Ιουλιου Πινοσετ Κουνεβα Στουρναρα Πολακης #survivorgr #hepistrofi,0
3641,@USER Εσύ με ποιο σκεπτικό πήγες συρίζι; Σε θυμάμαι και με το Κώστα δεν ήσουν αιθέρας αλλά πολύ εύκολα αλλάζετε ιδεολογίες και κόμματα. Είσαι άξιος της μοίρας σου και των πράξεών σου.,0
1686,"@USER Δεν είναι bias. Είναι ότι αν φωνάζες το 14 γι αξιοπρεπειες, γκσουλαιτερ, ένα νόμο κ ένα άρθρο κ μετά απ όλα αυτσ τον ξανάψηφίζεις, ε είσαι πρόβατο. Τουλάχιστον ο Γιάνη κ οι άλλοι τσ ίδια λένε, τα ίδια έλεγαν κ την έκαναν όταν έπρεπε.",0
5717,Σκάσε μωρη Σουζανα #gntmgr,1
3593,"@USER Το ευλογημένο άλλο σου μισό!Εύχομαι να είσαι πάντα καλά!Οι άσχημες ημέρες να γίνουν οριστικό παρελθόν και αφού έχεις κοντά σου τον αγαπημένο σου άντρα,να συνεχίσετε τη ζωή σας ανέφελα,πάντα μαζί!",0
1663,@USER Καλά είσαι πολύ Μ....κας,0
2933,Να πας ρε πιράνχας και να μην ξαναγυρίσεις να μείνεις εκεί #poweroflovegr,0
7046,"@USER σου έχω καλύτερη λύση,να μεταναστεύσεις εσύ και οι όμοιοι σου και να εγκαταστήσουμε πρόσφυγες,ανταλλαγή πληθυσμών λέγεται",0
10032,"@USER ""Δεν πρέπει λοιπόν να υποκύψει η Ευρώπη στον εκβιασμό του Ερντογάν και να του πει ""όπως αντέξαμε το 1 εκατομμύριο πρόσφυγες το '15 έτσι θα αντέξουμε κι άλλο ένα, σήμερα"". ΟΛΑ ΚΑΛΑ ΓΙΑ ΤΟΥΣ ΜΕΓΑΛΟΜΕΤΟΧΟΥΣ ΤΩΝ ΜΚΟ οχι μόνο! Τι ψηφίσατε ρε;#νδ_no_borders",0
9537,Η ζωή του Λιάγκα ολη: τον βλέπουν όλοι και αλλάζουν δρόμο #kalomesimeraki,0
8972,#gntmgr Κανονικά τέτοιες που είναι σαν Σαλούφες έπρεπε να φωτογραφηθούν.,1
1802,"Τίνος είναι ρε γυναίκα τα παιδιά, το ένα μου φωνάζει σι, το άλλο μου φωνάζει για...Τινος είναι ρε γυναίκα τα παιδιά Γιώργος #gynaikaxwrisonoma",0
3139,αφου δεν δεν δεν ..τι το παιδευεται και και μας τα πρηζετε και μαςς #poweroflovegr,0
9550,"Καντε τον κεντρικο παρουσιαστη τον Μικυ της @USER , να συμπαρουσιαζει μαζι της, να μπει στους τιτλους αρχης και να τον βλεπουμε καθε Σ/Κ! Πολλα ζηταω; #Kalytera",0
4040,@USER στο μυαλο μου εισαι,0
8947,"Οσο προχωραει, τοσο πιο πολυ πιστευω οτι η Ηλεκτρα τα εχει καταλαβει ολα κ τους δουλευει. Ελπιζω τουλαχιστον... να μην ειναι τοσο στην κοσμαρα της #erwtasmeta",0
4090,@USER Δεν παίρνω οπότε #syriza_xeftiles #ερχεται_ΠΟΥΤΣΑ,0
3546,Τη κουράζει τη Κατερίνα η ιστορία της Αρχαίας Ελλάδας.....ενώ τη Νεότερη τη παίζει στα δάχτυλαχαχαχα.... #poweroflovegr,0
2861,Ποιος σου έμαθε εντέλει να χορεύεις τσιφτετέλι Μηπως είσαι απ τα Μπολσόι μπαλαρίνα από σόι; #βραδιά_ποίησης,0
9765,"Το μυαλό της, με τα λεγόμενα της, να χρειάζεται να την ακούνε για να δουν ότι διαφέρει και να μην γίνει άλλο ένα κομμάτι κρέας προς χάριν των πεινασμένων! Θα της μάθαινα πως οι άντρες το μόνο που θέλουν είναι απλά να πηδήξουν στο τέλος, δεν φταίνε αυτοί αλλά έτσι απλά είναι η",1
91,'Αλ6 ριχτο'' !; ..ποιο ακριβως να..ριξει ρε Λαρτζ Πολακη;..το σπιτι σου; Το 1.5 διαφορα που εβγαζε ο Μπαγκς Μπανι ο νεογκεμπελισκος περιμενουμε να μας πειτε που το βρηκατε. #Τσιπρα παιξε μας μια εξτρα μπονους φορολογια να τα παρεις να τα μοιρασεις στους ρομα #ΣΥΡΙΖΑ_ξεφτιλες,0
7485,Ασημίνα μη ζηλεύεις τόσο μωρη #gntmgr,0
7659,καλε λυσσαρες βλεπει και η γυναικα του ανθρωπου #kalomesimeraki,0
2470,"@USER Άμα είναι ζηλιάρα η άλλη, όλες οι γυναίκες γύρω της είναι υποψήφιες γκόμενες του άντρα/φίλου/γκομενού τους! Όλοι το ξέρουν αυτό!",0
3445,@USER Ρεεεεε μα είσαι Λεμεσό πάλε; Θκιαααα,0
5952,Ποιος Γιαννούλης ρε μλκες. Ο τύπος Περσυ περπατούσε στα Γιαννιτσά και τον έβριζαν μέχρι και κάτι Αλβανοί μπετατζηδες που τα έπιναν σε ταβέρνα. Υπάρχει κ βίντεο,1
3270,@USER Αγγελικούλα μου είσαι πάντα γλυκιά! Σε ευχαριστώ πολύ πολύ πολύ!,0
4779,"Μπράβο @USER . Ελπίζουμε ότι εξηγήσατε στον μικρό Γιαννάκη ότι πολλά παιδάκια Κυριακάτικα ΔΕΝ μπόρεσαν να πάνε βόλτα με τους μπαμπάδες τους. Οι μπαμπάδες τους, βλέπετε, δούλευαν σύμφωνα με τον νόμο, που ψηφίσατε. #ΝΔ_απατεωνες #ΝΔ_θελατε",0
3919,@USER Θεανω μου είσαι εκνευρισμενη. Το νιώθω,0
1927,@USER ζεις πριν 5 χρονια αυτα δεν υπαρχουν!εσυ εφοπλιστης ανθρωπος τραβα στα ιδιωτικα !ελα εφυγες εισαι εκτος τοπου κ χρονου πηγαινε να ταισεις το Μητσοτακεικο ξαναβγαλε κουταλες,0
4181,@USER Εννοείς αυτούς που αναπαρήγαγαν το δικό σου tweet για τους αναξιοπρεπείς ζητιάνους κι αργόσχολους τεμπέληδες που συναποτελούν την οικογένειά σου και που φυσικά ψηφίζουν #syriza_xeftiles για να τσεπώνουν επιδόματα ως άεργοι;! Ενημέρωσέ τους πως #Έρχεται_ΠΟΥΤΣΑ την Κυριακή!,1
8588,Μα κάθε φορά όμως! #XFactorGR #OpenTV,0
3339,Αντε πάλι το twitter ένα μάτσο χάλια #shoppingstar,0
3176,"@USER Δεν θα τσακωθούμε , είσαι και κερατσινιωτης σαν εμένα ! Να είσαι καλά.",0
9552,Πολύ προμοταρουν την ακυρη Κατια #gntmgr,0
9144,Το νεφρό μου πιο φθηνό είναι από αυτά τα πιάτα... #gntmgr,0
2050,"@USER Μεγαλος. Τιτάνας. Πιο πολύ γιατί στα αρχιδια του τα λεφτά, είχε και έχει. Για τη γκαβλα του καθαρά το κάνε.",1
9512,Ο Μπρατης τον λιγουτεύτηκε τον chicken manager νομιζω #gntmgr,0
2528,Μαρινιω η Μαρθα σε εχει προδωσει btw #GynaikaXwrisOnoma,0
